lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-14,-13.5,Memphis,Georgia St.,-16.5,,,,-16.24,,-14.51,-12.855,-12.92,-17.561,-9.4,-11.6,-10.7,-10.9,,-14.43,-11.5,,-13.2,-19.6,-13.16,-13.06,-11.77,-17.4,-16.38,-27,-12.1841,-19.67,,,-24,0,-18.95,-5.34,-14.89300038,,-15.65,-17.4148,,,,,,-14.4,,,-14.8575,-4,-17.36,,-8,-21.69,-15.00289092,4.4355892972,-14.51,0.4740645934,0.1822307125,-13.5
10,7,Sam Houston St.,Hawaii,3.5,,,,3.74,,8.04,1.217,1.27,10.683,8.7,8.6,8.8,1.5,,0.09,-6,,3.5,6.2,10.88,10.02,11.23,12.57,1.54,14,6.0656,-4.04,,,4,0,-2.9,-0.81,5.358429124,,6.64,-2.0661,,,,,,6.9,,,1.2495,-1,8.32,5.448,5.1,3.11,4.7781008566,4.8871518087,5.229214562,0.4618384457,0.6128026092,7
35.5,36,Kennesaw St.,Indiana,29.5,,,,44.8,,37.13,34.237,34.71,34.527,44.6,41.1,44.6,36.3,,40.07,32.5,,28.5,31.5,36.22,36.03,38.82,38.5,43.35,41,22.9231,44.41,,,,0,22.07,26.28,34.964881084,,27.56,40.8512,,,,,,31.9,,,43.33,9,34.36,48.804,26.64,49.11,36.399914578,7.1107067052,36.22,0.5067143027,0.9814993947,36
3,3.5,Iowa,Iowa St.,4.5,,,,3.25,,12.73,10.43,10.42,16.812,3.1,2.5,1.7,2.7,,6.95,5,,2,3.6,2.75,1.36,0.55,7.19,7.94,5,3.8223,11.12,,,7,0,4.31,4.53,4.694546409,,9.78,7.1612,,,,,,3.3,,,4.3995,-1,10.71,,7.57,3.11,5.8178650427,3.7454789511,4.53,0.5401729309,0.6388414303,3.5
-6,-6.5,Liberty,Jacksonville St.,-6.5,,,,5.16,,-13.3,-7.929,5.86,7.636,-3.6,-4.8,-3.5,,,4.4,5.5,,-7.5,-5,-1.49,-1.04,-3.42,-0.58,5.27,,1.847,15.32,,,-7,0,0.24,6.27,9.263718607,,5.85,7.6263,,,,,,-5.1,,,-0.203,-1,2.89,,1.11,-3.69,0.309387697,6.2569109683,-0.203,0.6139104169,0.5072085068,-5.5
16,17,Army,Kansas St.,8.5,,,,19.41,,5.17,14.986,13.7,20.612,19.8,19.7,19.6,8.1,,14.25,2.5,,16.5,14.9,14.91,13.96,16.82,15.58,16.08,10,19.1835,5.84,,,18,0,14.74,12.16,8.521304933,,12.62,10.9395,,,,,,17.9,,,14.9415,1,15.11,,17.57,13.11,14.112539543,4.578029545,14.91,0.4503248483,0.8026382649,17
-9,-10,Mississippi,Kentucky,-10.5,,,,-14.49,,-11.08,-10.753,-14.83,-7.9,-8.5,-10.3,-11.7,-11.5,,-14.29,-19.5,,-8.3,-11.9,-8.81,-8.14,-7.16,-13.48,-15.16,-25,-11.4947,-18.22,,,-10,0,-15.04,-6.21,-15.21628173,,-11.15,-17.5619,,,,,,-15.2,,,-10.5875,-3,-13.87,-23.542,-7.62,-16.89,-12.8204524,4.4479904353,-11.6,0.4514188071,0.2192240663,-10
37.5,37.5,Louisiana Tech,LSU,26,,,,37.76,,38.57,38.401,27.73,30.907,47.5,44.6,46,32.1,,33.52,10.5,,25.5,34.8,37.42,36.45,38.3,42.73,36.9,30,29.3844,27.49,,,43,0,25.76,33.24,28.378860142,,25.94,34.7132,,,,,,40.4,,,39.48,8,35.16,,32.54,43.91,34.396498792,7.6021980955,34.8,0.4483673383,0.9742903221,37.5
15,14,James Madison,Louisville,9.5,9.17,,,20.7,,12.88,11.056,16.17,20.684,27.4,23.1,25.8,12.9,,16.2,9.5,,12.8,13.2,15.93,16.29,16.95,16.18,14.86,18,8.2993,18.29,,,12,0,4.83,12.92,15.148262379,,10.65,17.6093,,,,,,13.2,,,16.6145,-2,13.74,,13.71,17.51,15.111510658,4.8008712393,15.00413119,0.5191271609,0.8180300916,14
10,10,Missouri St.,Marshall,30.5,,,,11.03,,9.78,12.598,15.56,17.172,18.5,15.5,16.9,22.7,,18.52,42.5,,7.7,10.7,13.73,14.07,12.12,16.73,18.69,18,13.0937,21.13,,,6,0,21.99,37.61,26.320404707,,16.52,24.8704,,,,,,14.6,,,20.4575,7,14.93,,23.13,21.91,18.350363779,7.7657155114,16.9,0.6362467994,0.849680992,11
16,17,Northern Ill.,Maryland,6.5,15.77,,,5.64,,8.99,11.625,18.22,6.206,22,19.2,20.1,12.5,,20.95,-1.5,,16.5,14.6,13.55,13.68,12.01,16.64,16.84,12,12.847,11.73,,,16,0,7.85,15.6,6.197679167,,15.89,11.6381,,,,,,21.1,,,13.048,5,13.44,,15.43,13.51,13.420640564,5.0779529575,13.53,0.4387805466,0.7888229758,17
3,4.5,Boston College,Michigan St.,1,,,,-3.36,,3.01,3.792,-3.74,1.266,1.1,1.3,-1.3,0.5,,-1.23,1,,3.5,2.8,2.13,2.4,3.79,-0.35,-3.63,-14,-0.5995,-5.63,,,-1,0,-4.3,8.01,-4.578734388,,-0.66,-4.3748,,,,,,-1.2,,,0.231,2,-1.3,,2.52,-3.29,-0.490728315,3.8785439185,-0.35,0.4141122197,0.4880662903,3.5
-7,-6.5,Arizona St.,Mississippi St.,-1.5,,,,-17.39,,-21.41,-13.196,-3.15,-24.822,-14.5,-13,-16.3,-7.1,,-3.47,-14,,-10.5,-8.9,-5.98,-6.57,-6.76,-5.98,-5.06,-13,-0.9223,-15.67,,,-15,0,-2,5.33,-16.9097205,,-1.56,-15.9634,,,,,,-3.8,,,-13.902,-1,-8.87,,-4.06,-20.89,-9.903194561,6.9841963694,-8.9,0.4429651441,0.2846335343,-6.5
6.5,6.5,Kansas,Missouri,8.5,,,,3.57,,23.9,4.979,7.53,5.614,4.8,5.6,4,4.1,,7.97,10,,5.4,7.5,14.89,14.52,14.37,17.73,6.06,14,3.5482,4.79,,,9,0,10.95,1.7,0.116226038,,7.2,3.5629,,,,,,6.7,,,10.073,4,8.18,,7.06,7.51,8.0431310921,4.9371707103,7.2,0.5265124661,0.6851216596,6.5
3,2.5,Virginia,NC St.,9,,,,5.87,,7.79,6.771,-2.7,-2.518,-0.3,1.8,0.4,1,,1.76,11,,2.6,3.2,4.96,5.43,6.65,2.74,2.38,-10,-0.2811,-1.63,,,,0,12.93,9.02,2.253008363,,-0.53,-1.6876,,,,,,-0.6,,,8.652,5,3.5,,6.35,5.91,3.1787283863,4.7231488052,2.67,0.5116905977,0.5758273962,2.5
19.5,21,UAB,Navy,11,,,,27.03,,34.13,23.597,14.28,24.987,24.9,21.8,25.5,17.2,,15.76,17,,12.9,18.1,18.61,19.11,17.09,22.01,17.1,25,12.4403,23.37,,,28,0,15.5,13.07,19.195602264,,15.37,19.3347,,,,,,24.2,,,23.184,-1,19.33,,5.65,24.71,19.710866735,5.7891785968,19.195602264,0.4780320073,0.8774744516,21
34,34,Akron,Nebraska,19.5,,,,34.97,,30.84,29.585,27.16,24.814,36.6,35.5,37.4,27.5,,30.89,11.5,,26,32.9,31.27,30.96,32.84,34.01,31.16,26,26.9145,29.7,,,35,0,20.55,30.01,25.132578321,,23.97,29.0001,,,,,,36.6,,,33.0435,6,30.36,27.758,26.51,36.31,29.478167009,5.5124348482,30.185,0.4231650385,0.9597694583,33.5
-2,-5,Tulsa,New Mexico St.,4,,,,10.1,,-0.86,2.208,1.56,3.017,-0.3,0.5,2.1,-0.3,,-2.83,12,,-3.9,0.9,2.58,2.11,3,2.46,2.56,-1,-2.051,-1.73,,,6,0,6.24,-2.5,0.5955440785,,-2.44,3.5887,,,,,,-0.5,,,3.3565,-2,-0.76,,2.7,0.31,1.5974164872,3.466761301,1.56,0.6131949586,0.5390102281,-3.5
-3,-3.5,West Va.,Ohio,2,,,,5.44,,-13.99,1.551,-7.21,1.069,-9.3,-6.9,-7.2,-0.6,,-6.33,20.5,,-3.2,1.5,-1.38,-0.91,-2.3,-1.58,-3.04,6,-0.8115,2.34,,,-3,0,7.7,-2.01,5.732054189,,-1,0.9315,,,,,,-3.9,,,1.659,-1,1.04,,-3.73,-0.49,-0.649058964,5.9482104818,-0.91,0.5484051521,0.4847821362,-3.5
5,5,Michigan,Oklahoma,-6.5,,,,1.74,,7.38,0.683,1.13,5.569,1.6,1.2,0.5,0.4,,-1.97,-2,,3.4,8.7,4.91,4.9,3.87,6.1,2.87,3,0.8285,1.3,,,3,0,-2.85,-7.49,-1.584011296,,2.89,3.5564,,,,,,4,,,0.3185,-2,-1.15,,1.41,-3.69,1.4551935971,3.5874689018,1.41,0.4386340688,0.5354900796,4.5
27.5,28.5,Oklahoma St.,Oregon,21.5,,,,30.7,,42.24,24.069,20.99,28.339,22.1,24.9,25.5,24.4,,20.14,30,,23.5,22.6,33.43,32.58,32.93,39.7,26.39,36,20.8196,30.49,,,26,0,30.93,19.61,23.505066456,,22.01,29.9901,,,,,,25.2,,,26.6245,3,30.25,,15.98,26.71,26.973553529,5.8658013204,26,0.4740144175,0.9438916751,28.5
2,3,Fresno St.,Oregon St.,0.01,,,,0.35,,7.27,1.652,4.8,0.456,-2,-0.8,-2.5,1,,4.11,2.5,,3.3,1.4,1.41,1.69,1.68,0.44,0.47,-4,-3.0391,-8.12,,,-1,0,3.66,0.62,-5.526588671,,2.49,-0.7025,,,,,,-1.1,,,4.5045,-2,-1.5,-8.534,3.96,1.11,0.295597392,3.4316949069,0.545,0.453056564,0.507233168,2.5
42,41.5,Florida Intl.,Penn St.,31,,,,50.6,,47.95,37.419,33.53,34.122,53.6,50.5,53.5,42.6,,40.99,22.5,,31.5,41.7,42.94,43.13,44.48,47.01,46.78,40,33.1095,38.39,,,50,0,38.13,45.87,35.419377531,,33.1,43.1745,,,,,,39.6,,,45.2305,12,42.99,,38.46,50.31,41.504087198,7.2392388543,42.6,0.5000685128,0.9911313299,41.5
21,21.5,Central Mich.,Pittsburgh,11.5,,,,28.17,,21.4,18.063,22.98,24.598,27.9,25.3,27.1,17,,23.04,15,,22.5,16.8,23.08,23.31,22.07,26.91,23.22,26,14.0262,26.39,,,21,0,15.07,20.25,13.990751176,,17.55,20.2768,,,,,,24.5,,,25.879,4,14.77,,15.09,22.71,21.134659127,4.7084571388,22.5,0.493705819,0.8982719296,21.5
-14,-14,Houston,Rice,0.5,,,,-15.42,,-10.86,-7.198,-8.82,-14.965,-19.5,-17.2,-18.2,-6.8,,-8.58,11.5,,-15.5,-9.4,-13.27,-13.57,-13.02,-15.76,-8.93,-3,-4.8716,-5.11,,,-15,0,4.3,-4.59,-1.397745838,,-4.15,-6.6905,,,,,,-12.4,,,-9.919,-4,-3.6,,-5.9,-7.29,-8.624601389,6.7109670952,-8.82,0.5899232674,0.3089803462,-13.5
14,15,Miami (Ohio),Rutgers,6,,,,14.98,,19.77,10.541,13.69,18.929,25.9,22.6,24.1,8.8,,14.45,-5.5,,7.9,12.9,13.03,12.65,15,12.65,11.74,14,9.8636,10.84,,,12,0,5.42,12.64,9.888348548,,9.36,12.1645,,,,,,15.8,,,13.3735,-2,12.93,12.365,9.56,13.91,12.771910251,5.5950579965,12.65,0.4619929138,0.7752169526,14.5
4,2.5,Baylor,SMU,16.5,,,,4.46,,5,6.607,4.52,5.615,2.4,4.4,4.5,6.1,,3.65,16.5,,3.4,7.4,8.96,8.09,10.95,8.55,5.6,10,4.4382,6.9,,,8,0,15.1,3.71,9.298559628,,3.34,10.2417,,,,,,3.7,,,8.351,3,9.57,,7.5,6.71,7.2745896857,3.6351255401,6.71,0.5823629316,0.6718470745,3.5
-10,-10.5,Tulane,South Alabama,-5.5,,,,-14.3,,-15.1,-8.467,-7.09,-18.797,-16,-15,-15.5,-8.3,,-8.89,-2.5,,-5.1,-5.6,-3.22,-3.09,-2.24,-5.47,-10.05,-20,-9.8131,-12.85,,,-15,0,-1.94,-5.22,-3.735219983,,-10.1,-7.5864,,,,,,-10.2,,,-8.1445,-2,-11.53,,-3.68,-14.49,-9.227370303,5.1072377382,-8.467,0.5218355682,0.2906940499,-10.5
8.5,6.5,Connecticut,Syracuse,9,,,,7.15,,9.42,13.579,12.52,6.097,14.8,13.3,13.5,15.2,,11.88,-1,,4.7,6.6,12.31,13.19,12.49,12.41,9.86,10,4.3618,4.89,,,13,0,5.4,12.83,9.934187274,,8.22,16.0852,,,,,,5.2,,,15.2215,3,7.73,,11.72,15.91,10.227535978,4.0953632521,11.72,0.5642667574,0.732877834,7
36,37,San Jose St.,Texas,23.5,,,,35.31,,30.32,27.727,29.03,30.626,41.2,39.1,39.9,31.9,,34.37,20,,26.5,34.9,34.3,33.82,33.72,40.17,37.44,39,36.8897,38.77,,,34,0,24.44,30.9,30.428205648,,29.03,35.8235,,,,,,39.2,,,33.1275,5,41.47,39.09,27.98,42.71,33.726232519,5.6091676608,34.15,0.4442615362,0.9770411823,37
29.5,31.5,Utah St.,Texas A&M,21.5,,,,37.7,,,27.411,24.08,31.161,42.6,40,41.5,27.1,,27.12,14,,25.5,28.8,35.22,35.73,35.71,38.89,28.65,35,26.4664,28.16,,,27,0,22.14,27.29,19.153308524,,22.17,26.9914,,,,,,35.5,,,36.0045,3,27.15,24.709,22.95,39.51,29.783836622,7.0303146803,27.411,0.4711814399,0.956351997,31.5
47.5,48,Kent,Texas Tech,25.5,,,,57.27,,47.17,34.153,36.32,41.676,47.3,45.6,49.3,33.2,,37.07,23.5,,31.5,37.2,42.95,43.68,41.56,49.63,44.11,42,33.3201,44.59,,,49,0,31.65,29.26,37.50485365,,28.09,46.2913,,,,,,48.3,,,38.0765,8,40.02,,30.44,42.31,39.683083444,7.9303257358,41.56,0.3645696224,0.9871000519,47
5,4,Texas St.,Texas-San Antonio,3.5,,,,8.5,,12.79,5.512,-2.12,-8.29,6.3,6.4,6.9,-3.3,,3.67,1.5,,3.3,0.7,0.56,0.96,-0.88,1.37,0.04,3,1.7066,-1.85,,,6,0,2.92,2.03,2.570990277,,-0.04,-3.5315,,,,,,6.2,,,5.2535,5,4.79,1.308,7.68,1.91,2.569399714,4.0217218188,2.3004951385,0.4752292181,0.5621089159,4
5.5,7.5,Western Kentucky,Toledo,-0.5,,,,13.97,,16.13,7.604,0.75,8.644,11.8,10.7,11.8,3.1,,0.73,6.5,,6.7,6,6.78,7.23,7.11,6.3,3.67,1,3.3943,-1.59,,,5,0,4.35,-6.47,0.972148677,,-0.86,3.3454,,,,,,3.2,,,11.116,1,2.07,3.452,3.82,11.51,5.2743484905,4.8674733372,4.675,0.4617673937,0.6241921352,7.5
-2,-2.5,UCLA,UNLV,9.5,,,,-1.9,,-0.85,1.288,-0.43,12.206,-1,0.6,1.6,3.5,,-2.28,18,,1.8,5,0.42,-0.4,1.55,-0.4,1.58,-3,6.314,6.03,,,2,0,10.19,4.54,8.659923452,,-0.85,3.4092,,,,,,-2.4,,,0.826,-2,7.79,10.259,-2.28,-2.49,2.9053565721,4.991525425,1.565,0.5920585256,0.5690537312,-1.5
27.5,29,Georgia Southern,USC,20,,,,22.15,,15.16,18.47,31.99,26.006,31.3,28.7,30.2,27,,28.16,14.5,,17,27.5,22.08,21.37,21.38,26.6,30.39,29,32.6943,29.89,,,28,0,20.1,22.39,18.650667111,,31.96,30.45,,,,,,34.6,,,23.4185,4,26.26,,24.46,25.91,25.386044458,5.3433122868,26.26,0.4383500192,0.9345091922,29
1,1,Vanderbilt,Virginia Tech,5.5,,,,-0.33,,-8.99,3.257,2.36,-4.198,-3.4,-0.9,-1.8,6.5,,5.04,14.5,,1,0.5,2.29,2.89,1.24,2.66,5.82,-1,3.2251,6.24,,,2,0,6.83,-5.5,2.683654336,,6.52,8.0846,,,,,,-0.9,,,3.85,3,4.22,,7.96,0.31,2.3776471011,4.5155183515,2.66,0.5237608469,0.5570668842,1
3,1.5,San Diego St.,Washington St.,11,,,,12.2,,-3.03,9.111,13.63,19.072,11.4,9.9,11.6,15.7,,13.8,26.5,,-2.4,8.4,8.65,8.39,10.42,7.67,12.27,3,2.0409,10.77,,,7,0,13.11,8.95,15.096415002,,8.7,19.3594,,,,,,-1.7,,,15.946,1,6.87,,14.04,15.51,10.393203485,6.2216610314,10.77,0.647387585,0.7282334968,2.5
-9.5,-10,North Texas,Western Mich.,-3,,,,-7.56,,-12.16,-2.494,-4.35,-3.071,-7.6,-6.5,-6.8,0.3,,-5.72,2.5,,-13.1,-2.9,-1.14,-1,-1.16,-2.04,-7.94,-10,-2.0532,-9.69,,,-7,0,-2.22,-3.62,-6.552160817,,-5.72,-5.706,,,,,,-9.2,,,-0.5215,2,-4.43,,0.44,-2.89,-4.69387457,3.7254831356,-4.35,0.5913215782,0.387137076,-9
27,28.5,Middle Tenn.,Wisconsin,19.5,,,,36.56,,26.23,30.116,31.44,29.074,39.4,35.6,37.9,32.9,,33.27,14.5,,25,27.5,32.41,31.73,33.51,36.26,34.48,33,29.8188,37.44,,,32,0,21.33,23.49,34.262198416,,31.74,33.4622,,,,,,33.6,,,31.969,5,35.87,,22.66,36.31,31.040369649,5.7334997313,32.41,0.5432524031,0.9665734666,29
